Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Adj Close,TSLA_Volume,Crude_Oil,DJI,Gold,Silver,Nasdaq,S&P,operating_cash_flow,total_revenue,current_assets,current_liabilities,TSLA_Close
2019-11-25,22.954666,22.971333,22.297333,22.422667,185092500,58.009998,28066.470703,1456.599976,16.871,8632.490234,3133.639893,2405000.0,24578000.0,12103000.0,26199000.0,22.422667
2019-11-26,22.351334,22.366667,21.806667,21.927999,119211000,58.41,28121.679688,1459.800049,17.030001,8647.929688,3140.52002,2405000.0,24578000.0,12103000.0,26199000.0,21.927999
2019-11-27,22.074667,22.261999,21.904667,22.086,83334000,58.110001,28164.0,1453.400024,16.912001,8705.179688,3153.629883,2405000.0,24578000.0,12103000.0,26199000.0,22.086
2019-11-29,22.073999,22.084,21.833332,21.996,36984000,55.169998,28051.410156,1465.599976,16.969,8665.469727,3140.97998,2405000.0,24578000.0,12103000.0,26199000.0,21.996
2019-12-02,21.959999,22.425333,21.912666,22.324667,91117500,55.959999,27783.039063,1462.300049,16.836,8567.990234,3113.870117,2405000.0,24578000.0,12103000.0,26199000.0,22.324667
2019-12-03,22.174667,22.527332,22.146,22.413334,98605500,56.099998,27502.810547,1478.199951,17.125,8520.639648,3093.199951,2405000.0,24578000.0,12103000.0,26199000.0,22.413334
2019-12-04,22.516666,22.524,22.190001,22.202,82995000,58.43,27649.779297,1474.0,16.797001,8566.669922,3112.76001,2405000.0,24578000.0,12103000.0,26199000.0,22.202
2019-12-05,22.188667,22.294666,21.816668,22.024668,55869000,58.43,27677.789063,1476.900024,16.941999,8570.700195,3117.429932,2405000.0,24578000.0,12103000.0,26199000.0,22.024668
2019-12-06,22.333332,22.590668,22.318001,22.392668,114186000,59.200001,28015.060547,1459.099976,16.481001,8656.530273,3145.909912,2405000.0,24578000.0,12103000.0,26199000.0,22.392668
2019-12-09,22.439333,22.963333,22.338667,22.635332,135346500,59.02,27909.599609,1459.300049,16.532,8621.830078,3135.959961,2405000.0,24578000.0,12103000.0,26199000.0,22.635332
2019-12-10,22.664,23.382,22.620667,23.256001,132424500,59.240002,27881.720703,1462.599976,16.596001,8616.179688,3132.52002,2405000.0,24578000.0,12103000.0,26199000.0,23.256001
2019-12-11,23.458668,23.812668,23.406,23.513332,103467000,58.759998,27911.300781,1469.400024,16.743999,8654.049805,3141.629883,2405000.0,24578000.0,12103000.0,26199000.0,23.513332
2019-12-12,23.661333,24.182667,23.548668,23.978666,116458500,59.18,28132.050781,1466.699951,16.844999,8717.320313,3168.570068,2405000.0,24578000.0,12103000.0,26199000.0,23.978666
2019-12-13,24.07,24.347334,23.642668,23.892668,98563500,60.07,28135.380859,1475.599976,16.912001,8734.879883,3168.800049,2405000.0,24578000.0,12103000.0,26199000.0,23.892668
2019-12-16,24.17,25.573999,24.166668,25.433332,272613000,60.209999,28235.890625,1475.0,17.018999,8814.230469,3191.449951,2405000.0,24578000.0,12103000.0,26199000.0,25.433332
2019-12-17,25.266001,25.700001,25.059999,25.266001,127452000,60.939999,28267.160156,1474.599976,16.978001,8823.360352,3192.52002,2405000.0,24578000.0,12103000.0,26199000.0,25.266001
2019-12-18,25.375334,26.348,25.372,26.209999,211815000,60.93,28239.279297,1472.599976,16.952999,8827.740234,3191.139893,2405000.0,24578000.0,12103000.0,26199000.0,26.209999
2019-12-19,26.488001,27.123333,26.433332,26.936001,271606500,61.220001,28376.960938,1478.199951,17.058001,8887.219727,3205.370117,2405000.0,24578000.0,12103000.0,26199000.0,26.936001
2019-12-20,27.352667,27.533333,26.679333,27.039333,221290500,60.439999,28455.089844,1474.699951,17.128,8924.959961,3221.219971,2405000.0,24578000.0,12103000.0,26199000.0,27.039333
2019-12-23,27.452,28.134001,27.333332,27.948,199794000,60.52,28551.529297,1482.5,17.403,8945.650391,3224.01001,2405000.0,24578000.0,12103000.0,26199000.0,27.948
2019-12-24,27.890667,28.364668,27.512667,28.35,120820500,61.110001,28515.449219,1499.099976,17.757,8952.879883,3223.379883,2405000.0,24578000.0,12103000.0,26199000.0,28.35
2019-12-26,28.527332,28.898666,28.423332,28.729334,159508500,61.68,28621.390625,1509.300049,17.893999,9022.389648,3239.909912,2405000.0,24578000.0,12103000.0,26199000.0,28.729334
2019-12-27,29.0,29.020666,28.407333,28.691999,149185500,61.720001,28645.259766,1513.800049,17.849001,9006.620117,3240.02002,2405000.0,24578000.0,12103000.0,26199000.0,28.691999
2019-12-30,28.586,28.6,27.284,27.646667,188796000,61.68,28462.140625,1514.5,17.908001,8945.990234,3221.290039,5943000.0,31536000.0,26717000.0,28469000.0,27.646667
2019-12-31,27.0,28.086,26.805332,27.888666,154285500,61.060001,28538.439453,1519.5,17.827999,8972.599609,3230.780029,5943000.0,31536000.0,26717000.0,28469000.0,27.888666
2020-01-02,28.299999,28.713333,28.114,28.684,142981500,61.18,28868.800781,1524.5,17.966,9092.19043,3257.850098,5943000.0,31536000.0,26717000.0,28469000.0,28.684
2020-01-03,29.366667,30.266666,29.128,29.534,266677500,63.049999,28634.880859,1549.199951,18.068001,9020.769531,3234.850098,5943000.0,31536000.0,26717000.0,28469000.0,29.534
2020-01-06,29.364668,30.104,29.333332,30.102667,151995000,63.27,28703.380859,1566.199951,18.097,9071.469727,3246.280029,5943000.0,31536000.0,26717000.0,28469000.0,30.102667
2020-01-07,30.76,31.441999,30.224001,31.270666,268231500,62.700001,28583.679688,1571.800049,18.316,9068.580078,3237.179932,5943000.0,31536000.0,26717000.0,28469000.0,31.270666
2020-01-08,31.58,33.232666,31.215334,32.809334,467164500,59.610001,28745.089844,1557.400024,18.087999,9129.240234,3253.050049,5943000.0,31536000.0,26717000.0,28469000.0,32.809334
2020-01-09,33.139999,33.253334,31.524668,32.089333,426606000,59.560001,28956.900391,1551.699951,17.860001,9203.429688,3274.699951,5943000.0,31536000.0,26717000.0,28469000.0,32.089333
2020-01-10,32.119331,32.329334,31.58,31.876667,194392500,59.040001,28823.769531,1557.5,18.033001,9178.860352,3265.350098,5943000.0,31536000.0,26717000.0,28469000.0,31.876667
2020-01-13,32.900002,35.042,32.799999,34.990665,397764000,58.080002,28907.050781,1548.400024,17.926001,9273.929688,3288.129883,5943000.0,31536000.0,26717000.0,28469000.0,34.990665
2020-01-14,36.284,36.493999,34.993332,35.861332,434943000,58.23,28939.669922,1542.400024,17.674,9251.330078,3283.149902,5943000.0,31536000.0,26717000.0,28469000.0,35.861332
2020-01-15,35.317333,35.855999,34.452667,34.566666,260532000,57.810001,29030.220703,1552.099976,17.923,9258.700195,3289.290039,5943000.0,31536000.0,26717000.0,28469000.0,34.566666
2020-01-16,32.916668,34.297333,32.811333,34.232666,326050500,58.52,29297.640625,1549.0,17.875,9357.129883,3316.810059,5943000.0,31536000.0,26717000.0,28469000.0,34.232666
2020-01-17,33.840668,34.377998,33.543999,34.033333,204436500,58.540001,29348.099609,1558.800049,18.013,9388.94043,3329.620117,5943000.0,31536000.0,26717000.0,28469000.0,34.033333
2020-01-21,35.349998,36.571999,35.227333,36.48,267052500,58.34,29196.039063,1556.400024,17.750999,9370.80957,3320.790039,5943000.0,31536000.0,26717000.0,28469000.0,36.48
2020-01-22,38.125999,39.633331,37.273335,37.970669,470535000,56.740002,29186.269531,1555.300049,17.771,9383.769531,3321.75,5943000.0,31536000.0,26717000.0,28469000.0,37.970669
2020-01-23,37.616669,38.799999,37.040001,38.146667,294765000,55.59,29160.089844,1564.599976,17.773001,9402.480469,3325.540039,5943000.0,31536000.0,26717000.0,28469000.0,38.146667
2020-01-24,38.042,38.257332,36.950668,37.654667,215304000,54.189999,28989.730469,1571.099976,18.056999,9314.910156,3295.469971,5943000.0,31536000.0,26717000.0,28469000.0,37.654667
2020-01-27,36.132668,37.629333,35.952,37.201332,204121500,53.139999,28535.800781,1576.800049,18.0,9139.30957,3243.629883,5943000.0,31536000.0,26717000.0,28469000.0,37.201332
2020-01-28,37.899334,38.453999,37.205334,37.793331,176827500,53.48,28722.849609,1569.199951,17.402,9269.679688,3276.23999,5943000.0,31536000.0,26717000.0,28469000.0,37.793331
2020-01-29,38.379333,39.32,37.828667,38.732666,267022500,53.330002,28734.449219,1569.800049,17.431,9275.160156,3273.399902,5943000.0,31536000.0,26717000.0,28469000.0,38.732666
2020-01-30,42.161331,43.391998,41.200001,42.720669,435085500,52.139999,28859.439453,1583.5,17.952,9298.929688,3283.659912,5943000.0,31536000.0,26717000.0,28469000.0,42.720669
2020-01-31,42.666668,43.533333,42.167999,43.371334,235789500,51.560001,28256.029297,1582.900024,17.972,9150.94043,3225.52002,5943000.0,31536000.0,26717000.0,28469000.0,43.371334
2020-02-03,44.912666,52.409332,44.901333,52.0,705975000,50.110001,28399.810547,1577.199951,17.639999,9273.400391,3248.919922,5943000.0,31536000.0,26717000.0,28469000.0,52.0
2020-02-04,58.863998,64.599335,55.591999,59.137333,914082000,49.610001,28807.630859,1550.400024,17.528,9467.969727,3297.590088,5943000.0,31536000.0,26717000.0,28469000.0,59.137333
2020-02-05,54.883999,56.398666,46.940666,48.98,726357000,50.75,29290.849609,1557.800049,17.569,9508.679688,3334.689941,5943000.0,31536000.0,26717000.0,28469000.0,48.98
2020-02-06,46.661331,53.055332,45.799999,49.930668,598212000,50.950001,29379.769531,1565.099976,17.789,9572.150391,3345.780029,5943000.0,31536000.0,26717000.0,28469000.0,49.930668
2020-02-07,48.703335,51.316666,48.666668,49.871334,255952500,50.32,29102.509766,1568.599976,17.665001,9520.509766,3327.709961,5943000.0,31536000.0,26717000.0,28469000.0,49.871334
2020-02-10,53.333332,54.666,50.16,51.418667,370338000,49.57,29276.820313,1574.699951,17.757999,9628.389648,3352.090088,5943000.0,31536000.0,26717000.0,28469000.0,51.418667
2020-02-11,51.252666,52.234001,50.533333,51.625332,175462500,49.939999,29276.339844,1565.599976,17.573,9638.94043,3357.75,5943000.0,31536000.0,26717000.0,28469000.0,51.625332
2020-02-12,51.858002,52.650002,50.891335,51.152668,180337500,51.169998,29551.419922,1567.400024,17.478001,9725.959961,3379.449951,5943000.0,31536000.0,26717000.0,28469000.0,51.152668
2020-02-13,49.456001,54.533333,49.0,53.599998,394339500,51.419998,29423.310547,1575.099976,17.6,9711.969727,3373.939941,5943000.0,31536000.0,26717000.0,28469000.0,53.599998
2020-02-14,52.481335,54.198002,52.366669,53.335335,235405500,52.049999,29398.080078,1582.699951,17.715,9731.179688,3380.159912,5943000.0,31536000.0,26717000.0,28469000.0,53.335335
2020-02-18,56.106667,57.333332,55.490665,57.226665,245725500,52.049999,29232.189453,1600.0,18.131001,9732.740234,3370.290039,5943000.0,31536000.0,26717000.0,28469000.0,57.226665
2020-02-19,61.566666,62.985332,60.068001,61.161331,381345000,53.290001,29348.029297,1607.5,18.292,9817.179688,3386.149902,5943000.0,31536000.0,26717000.0,28469000.0,61.161331
2020-02-20,60.796665,60.799999,57.329334,59.960667,264523500,53.779999,29219.980469,1616.599976,18.309,9750.969727,3373.22998,5943000.0,31536000.0,26717000.0,28469000.0,59.960667
2020-02-21,60.465332,60.870667,58.696667,60.066666,214722000,53.380001,28992.410156,1644.599976,18.521,9576.589844,3337.75,5943000.0,31536000.0,26717000.0,28469000.0,60.066666
2020-02-24,55.933334,57.566666,54.813332,55.585999,227883000,51.43,27960.800781,1672.400024,18.868,9221.280273,3225.889893,5943000.0,31536000.0,26717000.0,28469000.0,55.585999
2020-02-25,56.599998,57.106667,52.466667,53.327332,259357500,49.900002,27081.359375,1646.900024,18.183001,8965.610352,3128.209961,5943000.0,31536000.0,26717000.0,28469000.0,53.327332
2020-02-26,52.166668,54.220669,51.740665,51.919998,211282500,48.73,26957.589844,1640.0,17.826,8980.780273,3116.389893,5943000.0,31536000.0,26717000.0,28469000.0,51.919998
2020-02-27,48.666668,49.318001,44.599998,45.266666,364158000,47.09,25766.640625,1640.0,17.658001,8566.480469,2978.76001,5943000.0,31536000.0,26717000.0,28469000.0,45.266666
2020-02-28,41.98,46.034668,40.768002,44.532665,363343500,44.759998,25409.359375,1564.099976,16.386999,8567.370117,2954.219971,5943000.0,31536000.0,26717000.0,28469000.0,44.532665
2020-03-02,47.417332,49.579334,45.778,49.574669,302925000,46.75,26703.320313,1592.300049,16.679001,8952.169922,3090.22998,5943000.0,31536000.0,26717000.0,28469000.0,49.574669
2020-03-03,53.666668,53.798668,47.740665,49.700668,386760000,47.18,25917.410156,1642.099976,17.129,8684.089844,3003.370117,5943000.0,31536000.0,26717000.0,28469000.0,49.700668
2020-03-04,50.930668,51.101334,48.315334,49.966667,225735000,46.779999,27090.859375,1641.099976,17.187,9018.089844,3130.120117,5943000.0,31536000.0,26717000.0,28469000.0,49.966667
2020-03-05,48.251331,49.716667,47.871334,48.302666,162790500,45.900002,26121.279297,1666.400024,17.341999,8738.589844,3023.939941,5943000.0,31536000.0,26717000.0,28469000.0,48.302666
2020-03-06,46.0,47.133331,45.618,46.898666,189943500,41.279999,25864.779297,1670.800049,17.214001,8575.620117,2972.370117,5943000.0,31536000.0,26717000.0,28469000.0,46.898666
2020-03-09,40.359333,44.200001,40.333332,40.533333,256105500,31.129999,23851.019531,1674.5,17.000999,7950.680176,2746.560059,5943000.0,31536000.0,26717000.0,28469000.0,40.533333
2020-03-10,43.962002,44.533333,40.533333,43.021999,233916000,34.360001,25018.160156,1659.099976,16.906,8344.25,2882.22998,5943000.0,31536000.0,26717000.0,28469000.0,43.021999
2020-03-11,42.68,43.571999,40.866669,42.282001,199837500,32.98,23553.220703,1641.400024,16.729,7952.049805,2741.379883,5943000.0,31536000.0,26717000.0,28469000.0,42.282001
2020-03-12,38.726002,39.633331,36.416668,37.369999,283636500,31.5,21200.619141,1589.300049,15.961,7201.799805,2480.639893,5943000.0,31536000.0,26717000.0,28469000.0,37.369999
2020-03-13,39.666668,40.504665,33.466667,36.441334,339604500,31.73,23185.619141,1515.699951,14.456,7874.879883,2711.02002,5943000.0,31536000.0,26717000.0,28469000.0,36.441334
2020-03-16,31.299999,32.991333,29.478001,29.671333,307342500,28.700001,20188.519531,1485.900024,12.772,6904.589844,2386.129883,5943000.0,31536000.0,26717000.0,28469000.0,29.671333
2020-03-17,29.334,31.456667,26.4,28.68,359919000,26.950001,21237.380859,1524.900024,12.469,7334.779785,2529.189941,5943000.0,31536000.0,26717000.0,28469000.0,28.68
2020-03-18,25.933332,26.990667,23.367332,24.081333,356793000,20.370001,19898.919922,1477.300049,11.735,6989.839844,2398.100098,5943000.0,31536000.0,26717000.0,28469000.0,24.081333
2020-03-19,24.98,30.133333,23.897333,28.509333,452932500,25.219999,20087.189453,1478.599976,12.097,7150.580078,2409.389893,5943000.0,31536000.0,26717000.0,28469000.0,28.509333
2020-03-20,29.213333,31.799999,28.386,28.502001,424282500,22.43,19173.980469,1484.0,12.349,6879.52002,2304.919922,5943000.0,31536000.0,26717000.0,28469000.0,28.502001
2020-03-23,28.906668,29.466667,27.366667,28.952667,246817500,23.360001,18591.929688,1567.0,13.225,6860.669922,2237.399902,5943000.0,31536000.0,26717000.0,28469000.0,28.952667
2020-03-24,31.82,34.245998,31.6,33.666668,343428000,24.01,20704.910156,1660.199951,14.229,7417.859863,2447.330078,5943000.0,31536000.0,26717000.0,28469000.0,33.666668
2020-03-25,36.349998,37.133331,34.074001,35.950001,318340500,24.49,21200.550781,1632.300049,14.837,7384.299805,2475.560059,5943000.0,31536000.0,26717000.0,28469000.0,35.950001
2020-03-26,36.492668,37.333332,34.150002,35.210667,260710500,22.6,22552.169922,1650.099976,14.64,7797.540039,2630.070068,5943000.0,31536000.0,26717000.0,28469000.0,35.210667
2020-03-27,33.666668,35.053333,32.935333,34.290668,215661000,21.51,21636.779297,1623.900024,14.498,7502.379883,2541.469971,5943000.0,31536000.0,26717000.0,28469000.0,34.290668
2020-03-30,34.017334,34.443333,32.748669,33.475334,179971500,20.09,22327.480469,1622.0,14.074,7774.149902,2626.649902,5943000.0,31536000.0,26717000.0,28469000.0,33.475334
2020-03-31,33.416668,36.197334,33.133331,34.933334,266572500,20.48,21917.160156,1583.400024,14.098,7700.100098,2584.590088,5943000.0,31536000.0,26717000.0,28469000.0,34.933334
2020-04-01,33.599998,34.263332,31.673332,32.104,200298000,20.309999,20943.509766,1578.199951,13.926,7360.580078,2470.5,5943000.0,31536000.0,26717000.0,28469000.0,32.104
2020-04-02,32.068668,32.950668,29.76,30.298,297876000,25.32,21413.439453,1625.699951,14.596,7487.310059,2526.899902,5943000.0,31536000.0,26717000.0,28469000.0,30.298
2020-04-03,33.966667,34.366001,31.226,32.000668,338431500,28.34,21052.529297,1633.699951,14.436,7373.080078,2488.649902,5943000.0,31536000.0,26717000.0,28469000.0,32.000668
2020-04-06,34.080002,34.733334,33.197334,34.416,223527000,26.08,22679.990234,1677.0,15.111,7913.240234,2663.679932,5943000.0,31536000.0,26717000.0,28469000.0,34.416
2020-04-07,36.333332,37.666668,35.489334,36.363335,268797000,23.629999,22653.859375,1664.800049,15.422,7887.259766,2659.409912,5943000.0,31536000.0,26717000.0,28469000.0,36.363335
2020-04-08,36.946667,37.147331,35.555332,36.589333,189840000,25.09,23433.570313,1665.400024,15.147,8090.899902,2749.97998,5943000.0,31536000.0,26717000.0,28469000.0,36.589333
2020-04-09,37.472668,38.345333,37.140667,38.200001,204750000,22.76,23719.369141,1736.199951,15.995,8153.580078,2789.820068,5943000.0,31536000.0,26717000.0,28469000.0,38.200001
2020-04-13,39.344002,43.466667,38.702,43.396667,337131000,22.41,23390.769531,1744.800049,15.479,8192.419922,2761.629883,5943000.0,31536000.0,26717000.0,28469000.0,43.396667
2020-04-14,46.598,49.458668,46.161999,47.326,458647500,20.110001,23949.759766,1756.699951,16.072001,8515.740234,2846.060059,5943000.0,31536000.0,26717000.0,28469000.0,47.326
2020-04-15,49.466667,50.208668,47.333332,48.655334,353655000,19.870001,23504.349609,1727.199951,15.447,8393.179688,2783.360107,5943000.0,31536000.0,26717000.0,28469000.0,48.655334
2020-04-16,47.796001,50.630001,47.114666,49.680668,309868500,19.870001,23537.679688,1720.400024,15.564,8532.360352,2799.550049,5943000.0,31536000.0,26717000.0,28469000.0,49.680668
2020-04-17,51.485332,51.663334,49.844002,50.259335,196923000,18.27,24242.490234,1689.199951,15.237,8650.139648,2874.560059,5943000.0,31536000.0,26717000.0,28469000.0,50.259335
2020-04-20,48.846668,51.037998,47.480667,49.757332,221199000,-37.630001,23650.439453,1701.599976,15.556,8560.730469,2823.159912,5943000.0,31536000.0,26717000.0,28469000.0,49.757332
2020-04-21,48.674667,50.222,44.919334,45.781334,303136500,10.01,23018.880859,1678.199951,14.818,8263.230469,2736.560059,5943000.0,31536000.0,26717000.0,28469000.0,45.781334
2020-04-22,46.931999,48.933334,45.914001,48.807335,212482500,13.78,23475.820313,1728.699951,15.277,8495.379883,2799.310059,5943000.0,31536000.0,26717000.0,28469000.0,48.807335
2020-04-23,48.506668,48.933334,46.875332,47.042,198550500,16.5,23515.259766,1733.300049,15.348,8494.75,2797.800049,5943000.0,31536000.0,26717000.0,28469000.0,47.042
2020-04-24,47.387333,48.715332,46.545334,48.343334,198180000,16.940001,23775.269531,1723.5,15.254,8634.519531,2836.73999,5943000.0,31536000.0,26717000.0,28469000.0,48.343334
2020-04-27,49.174,53.299332,49.0,53.25,310221000,12.78,24133.779297,1711.900024,15.201,8730.160156,2878.47998,5943000.0,31536000.0,26717000.0,28469000.0,53.25
2020-04-28,53.042667,53.666668,50.445999,51.274666,228330000,12.34,24101.550781,1710.5,15.162,8607.730469,2863.389893,5943000.0,31536000.0,26717000.0,28469000.0,51.274666
2020-04-29,52.678001,53.546665,52.210667,53.367332,243240000,15.06,24633.859375,1703.400024,15.16,8914.709961,2939.51001,5943000.0,31536000.0,26717000.0,28469000.0,53.367332
2020-04-30,57.012669,57.987999,50.900002,52.125332,427078500,18.84,24345.720703,1684.199951,14.898,8889.549805,2912.429932,5943000.0,31536000.0,26717000.0,28469000.0,52.125332
2020-05-01,50.333332,51.518002,45.535999,46.754665,487977000,19.780001,23723.689453,1694.5,14.863,8604.950195,2830.709961,5943000.0,31536000.0,26717000.0,28469000.0,46.754665
2020-05-04,46.733334,50.799999,46.533333,50.745998,288556500,20.389999,23749.759766,1706.900024,14.722,8710.709961,2842.73999,5943000.0,31536000.0,26717000.0,28469000.0,50.745998
2020-05-05,52.652668,53.261333,50.812,51.214001,254875500,24.559999,23883.089844,1704.400024,15.057,8809.120117,2868.439941,5943000.0,31536000.0,26717000.0,28469000.0,51.214001
2020-05-06,51.766666,52.653332,50.740665,52.172001,166848000,23.99,23664.640625,1684.199951,14.987,8854.389648,2848.419922,5943000.0,31536000.0,26717000.0,28469000.0,52.172001
2020-05-07,51.813999,53.093334,51.490002,52.002666,172915500,23.549999,23875.890625,1721.800049,15.562,8979.660156,2881.189941,5943000.0,31536000.0,26717000.0,28469000.0,52.002666
2020-05-08,52.917999,54.933334,52.467335,54.627998,241297500,24.74,24331.320313,1709.900024,15.74,9121.320313,2929.800049,5943000.0,31536000.0,26717000.0,28469000.0,54.627998
2020-05-11,52.700668,54.933334,52.333332,54.085999,247794000,24.139999,24221.990234,1695.300049,15.636,9192.339844,2930.189941,5943000.0,31536000.0,26717000.0,28469000.0,54.085999
2020-05-12,55.133331,56.219334,53.866669,53.960667,238603500,25.780001,23764.779297,1704.400024,15.687,9002.549805,2870.120117,5943000.0,31536000.0,26717000.0,28469000.0,53.960667
2020-05-13,54.722,55.066666,50.886665,52.730667,285982500,25.290001,23247.970703,1713.900024,15.663,8863.169922,2820.0,5943000.0,31536000.0,26717000.0,28469000.0,52.730667
2020-05-14,52.0,53.557335,50.933334,53.555332,205233000,27.559999,23625.339844,1738.099976,16.136,8943.719727,2852.5,5943000.0,31536000.0,26717000.0,28469000.0,53.555332
2020-05-15,52.689999,53.669998,52.436668,53.278,157776000,29.43,23685.419922,1753.400024,17.046,9014.55957,2863.699951,5943000.0,31536000.0,26717000.0,28469000.0,53.278
2020-05-18,55.185333,55.647999,53.591999,54.242001,174987000,31.82,24597.369141,1731.800049,17.464001,9234.830078,2953.909912,5943000.0,31536000.0,26717000.0,28469000.0,54.242001
2020-05-19,54.344666,54.804668,53.738667,53.867332,144547500,32.5,24206.859375,1744.199951,17.892,9185.099609,2922.939941,5943000.0,31536000.0,26717000.0,28469000.0,53.867332
2020-05-20,54.700001,55.066666,54.119999,54.370667,109639500,33.490002,24575.900391,1750.599976,18.002001,9375.780273,2971.610107,5943000.0,31536000.0,26717000.0,28469000.0,54.370667
2020-05-21,54.400002,55.5,53.066666,55.173332,183819000,33.919998,24474.119141,1720.5,17.334999,9284.879883,2948.51001,5943000.0,31536000.0,26717000.0,28469000.0,55.173332
2020-05-22,54.811333,55.452,54.133331,54.458668,149812500,33.25,24465.160156,1734.599976,17.664,9324.589844,2955.449951,5943000.0,31536000.0,26717000.0,28469000.0,54.458668
2020-05-26,55.633331,55.639999,54.380669,54.591331,121345500,34.349998,24995.109375,1704.800049,17.565001,9340.219727,2991.77002,5943000.0,31536000.0,26717000.0,28469000.0,54.591331
2020-05-27,54.723999,55.180668,52.333332,54.681999,173242500,32.810001,25548.269531,1710.300049,17.686001,9412.360352,3036.129883,5943000.0,31536000.0,26717000.0,28469000.0,54.681999
2020-05-28,54.234001,54.983334,53.445999,53.720669,108834000,33.709999,25400.640625,1713.300049,17.895,9368.990234,3029.72998,5943000.0,31536000.0,26717000.0,28469000.0,53.720669
2020-05-29,53.916668,55.666668,53.613998,55.666668,176467500,35.490002,25383.109375,1736.900024,18.440001,9489.870117,3044.310059,5943000.0,31536000.0,26717000.0,28469000.0,55.666668
2020-06-01,57.200001,59.933334,56.939999,59.873333,224092500,35.439999,25475.019531,1737.800049,18.768,9552.049805,3055.72998,5943000.0,31536000.0,26717000.0,28469000.0,59.873333
2020-06-02,59.646667,60.577332,58.066666,58.770668,203484000,36.810001,25742.650391,1725.199951,18.207001,9608.379883,3080.820068,5943000.0,31536000.0,26717000.0,28469000.0,58.770668
2020-06-03,59.208,59.862667,58.673332,58.863998,119242500,37.290001,26269.890625,1697.800049,17.921,9682.910156,3122.870117,5943000.0,31536000.0,26717000.0,28469000.0,58.863998
2020-06-04,59.325333,59.716667,57.229332,57.625332,133315500,37.41,26281.820313,1718.900024,18.024,9615.80957,3112.350098,5943000.0,31536000.0,26717000.0,28469000.0,57.625332
2020-06-05,58.522667,59.101334,57.746666,59.043999,117178500,39.549999,27110.980469,1676.199951,17.443001,9814.080078,3193.929932,5943000.0,31536000.0,26717000.0,28469000.0,59.043999
2020-06-08,61.266666,63.333332,60.610668,63.327999,212620500,38.189999,27572.439453,1698.300049,17.868,9924.75,3232.389893,5943000.0,31536000.0,26717000.0,28469000.0,63.327999
2020-06-09,62.667332,63.629333,61.595333,62.711334,170823000,38.939999,27272.300781,1714.699951,17.774,9953.75,3207.179932,5943000.0,31536000.0,26717000.0,28469000.0,62.711334
2020-06-10,66.125336,68.498665,65.5,68.33667,278451000,39.599998,26989.990234,1713.300049,17.775999,10020.349609,3190.139893,5943000.0,31536000.0,26717000.0,28469000.0,68.33667
2020-06-11,66.013336,67.930664,64.800003,64.856003,238747500,36.34,25128.169922,1732.0,17.868999,9492.730469,3002.100098,5943000.0,31536000.0,26717000.0,28469000.0,64.856003
2020-06-12,65.333336,65.865334,60.84,62.352001,251451000,36.259998,25605.539063,1729.300049,17.462,9588.80957,3041.310059,5943000.0,31536000.0,26717000.0,28469000.0,62.352001
2020-06-15,61.186001,66.589333,60.566666,66.059998,235458000,37.119999,25763.160156,1720.300049,17.379,9726.019531,3066.590088,5943000.0,31536000.0,26717000.0,28469000.0,66.059998
2020-06-16,67.456665,67.52533,64.159332,65.475334,210766500,38.380001,26289.980469,1729.599976,17.632,9895.870117,3124.73999,5943000.0,31536000.0,26717000.0,28469000.0,65.475334
2020-06-17,65.847336,67.0,65.504669,66.119331,148362000,37.959999,26119.609375,1729.199951,17.757,9910.530273,3113.48999,5943000.0,31536000.0,26717000.0,28469000.0,66.119331
2020-06-18,66.866669,67.946671,66.297997,66.930664,146278500,38.84,26080.099609,1724.800049,17.493,9943.049805,3115.340088,5943000.0,31536000.0,26717000.0,28469000.0,66.930664
2020-06-19,67.518669,67.731331,66.089333,66.726669,130195500,39.75,25871.460938,1745.900024,17.832001,9946.120117,3097.73999,5943000.0,31536000.0,26717000.0,28469000.0,66.726669
2020-06-22,66.66333,67.258667,66.001335,66.288002,95436000,40.459999,26024.960938,1756.699951,17.886999,10056.480469,3117.860107,5943000.0,31536000.0,26717000.0,28469000.0,66.288002
2020-06-23,66.592003,67.466667,66.267334,66.785332,95479500,40.369999,26156.099609,1772.099976,18.051001,10131.370117,3131.290039,5943000.0,31536000.0,26717000.0,28469000.0,66.785332
2020-06-24,66.274002,66.725334,63.542667,64.056664,164394000,38.009998,25445.939453,1765.800049,17.658001,9909.169922,3050.330078,5943000.0,31536000.0,26717000.0,28469000.0,64.056664
2020-06-25,63.618,65.732002,62.476665,65.732002,138817500,38.720001,25745.599609,1762.099976,17.882999,10017.0,3083.76001,5943000.0,31536000.0,26717000.0,28469000.0,65.732002
2020-06-26,66.318665,66.333336,63.658001,63.982666,132823500,38.490002,25015.550781,1772.5,18.023001,9757.219727,3009.050049,5943000.0,31536000.0,26717000.0,28469000.0,63.982666
2020-06-29,64.60067,67.333336,63.234669,67.290001,135396000,39.700001,25595.800781,1774.800049,17.98,9874.150391,3053.23999,5943000.0,31536000.0,26717000.0,28469000.0,67.290001
2020-06-30,67.099998,72.512665,66.915337,71.987335,253777500,39.27,25812.880859,1793.0,18.541,10058.769531,3100.290039,5943000.0,31536000.0,26717000.0,28469000.0,71.987335
